depa	ano	culti	precio
BOYA	2017	TOMATE RIOGRANDE	1557,625
BOYA	2017	UVA IMPORTADA	6949,285714
BOYA	2017	UVA ISABELA	2641,895833
BOYA	2017	UVA NEGRA	3179,333333
BOYA	2017	UVA ROJA	3264,25
BOYA	2017	UVA VERDE	3800,194444
BOYA	2017	YUCA CRIOLLA	754,5263158
BOYA	2017	YUCA LLANERA	678,8333333
BOYA	2017	ZANAHORIA	1392,583333
BOYA	2017	ZAPOTE	1738,8
BOYA	2018	ACELGA	1058,791667
BOYA	2018	AGUACATE COMUN	2476,5
BOYA	2018	AGUACATE HASS	3394,5
BOYA	2018	AGUACATE PAPELILLO	3973,468085
BOYA	2018	AHUYAMA	642,6666667
BOYA	2018	AHUYAMIN SAKATA	825
BOYA	2018	AJO	3057,95122
BOYA	2018	APIO	757,2765957
BOYA	2018	ARRACACHA AMARILLA	1407,895833
BOYA	2018	ARROZ DE PRIMERA	2171,833333
BOYA	2018	ARVEJA VERDE EN VAINA	3046,729167
BOYA	2018	ARVEJA VERDE SECA IMPORTADA	2223,416667
BOYA	2018	BANANO BOCADILLO	1247
BOYA	2018	BANANO CRIOLLO	1303,166667
BOYA	2018	BANANO URABA	1119,083333
BOYA	2018	BROCOLI	1527,270833
BOYA	2018	CALABACIN	782,6956522
BOYA	2018	CEBOLLA CABEZONA BLANCA	917,5208333
BOYA	2018	CEBOLLA JUNCA AQUITANIA	869,6875
BOYA	2018	CHOCOLO MAZORCA	1118
BOYA	2018	CILANTRO	2941,020833
BOYA	2018	CIRUELA IMPORTADA	6569,75
BOYA	2018	CIRUELA ROJA	1559,75
BOYA	2018	COLIFLOR	1637,4375
BOYA	2018	CURUBA	1235,717949
BOYA	2018	DURAZNO IMPORTADO	6286
BOYA	2018	DURAZNO NACIONAL	2248,69697
BOYA	2018	ESPINACA	2234,125
BOYA	2018	FEIJOA	2320,26087
BOYA	2018	FRESA	3898,5
BOYA	2018	FRIJOL BOLON	6666,545455
BOYA	2018	FRIJOL CARGAMANTO ROJO	6024,2
BOYA	2018	FRIJOL VERDE CARGAMANTO	2360,645833
BOYA	2018	FRIJOL VERDE EN VAINA	1759,086957
BOYA	2018	GARBANZO IMPORTADO	6471,416667
BOYA	2018	GRANADILLA	4303,541667
BOYA	2018	GUANABANA	2212,916667
BOYA	2018	GUAYABA COMUN	1073,416667
BOYA	2018	GUAYABA PERA	1327,5625
BOYA	2018	HABA VERDE	1003,75
BOYA	2018	HABICHUELA	1930,958333
BOYA	2018	KIWI	6127,114286
BOYA	2018	LECHUGA BATAVIA	1431,25
BOYA	2018	LENTEJA IMPORTADA	3110,416667
BOYA	2018	LIMON COMUN	1275,333333
BOYA	2018	LIMON TAHITI	1756,157895
BOYA	2018	LULO	2646,354167
BOYA	2018	MAIZ BLANCO TRILLADO	1487,454545
BOYA	2018	MANDARINA ARRAYANA	1465,170213
BOYA	2018	MANDARINA COMUN	1641,608696
BOYA	2018	MANGO COMUN	1011,777778
BOYA	2018	MANGO DE AZUCAR	1646,941176
BOYA	2018	MANGO MANZANO	1645,909091
BOYA	2018	MANGO REINA	1447,555556
BOYA	2018	MANGO TOMMY	2040,282609
BOYA	2018	MANGO YULIMA	1425,133333
BOYA	2018	MANZANA NACIONAL	2323,75
BOYA	2018	MANZANA ROJA IMPORTADA	4805,142857
BOYA	2018	MANZANA ROYAL GALA IMPORTADA	4830,5
BOYA	2018	MANZANA VERDE IMPORTADA	5154,666667
BOYA	2018	MARACUYA	2397,354167
BOYA	2018	MELON CANTALUP	1876,851064
BOYA	2018	MORA DE CASTILLA	2329,9375
BOYA	2018	NARANJA COMUN	575,5
BOYA	2018	NARANJA VALENCIA	1048,777778
BOYA	2018	PAPA BETINA	601,5
BOYA	2018	PAPA CRIOLLA LIMPIA	1350,527778
BOYA	2018	PAPA CRIOLLA SUCIA	775,7916667
BOYA	2018	PAPA PARDA PASTUSA	819,5652174
BOYA	2018	PAPA R-12 ROJA	662,6666667
BOYA	2018	PAPA SUPERIOR	806,6857143
BOYA	2018	PAPA SUPREMA	707,0967742
BOYA	2018	PAPA TOCARRENA	983,7777778
BOYA	2018	PAPA UNICA	586,8461538
BOYA	2018	PAPAYA MARADOL	1261
BOYA	2018	PATILLA	847,6363636
BOYA	2018	PEPINO COHOMBRO	988,4444444
BOYA	2018	PEPINO DE RELLENAR	1348,170213
BOYA	2018	PERA IMPORTADA	4922,595745
BOYA	2018	PERA NACIONAL	1993,32
BOYA	2018	PEREJIL	2702,333333
BOYA	2018	PIMENTON	1938,1875
BOYA	2018	PINA GOLD	1465,695652
BOYA	2018	PINA PEROLERA	833,6458333
BOYA	2018	PITAHAYA	5303,652174
BOYA	2018	PLATANO HARTON MADURO	1650,5
BOYA	2018	PLATANO HARTON VERDE	1538,4375
BOYA	2018	REMOLACHA	922,8478261
BOYA	2018	REPOLLO VERDE	754,9069767
BOYA	2018	TANGELO	1826,583333
BOYA	2018	TOMATE CHONTO	1715,645833
BOYA	2018	TOMATE DE ARBOL	2067,854167
BOYA	2018	TOMATE LARGA VIDA	1914,5
BOYA	2018	TOMATE RIOGRANDE	1727,625
BOYA	2018	UVA IMPORTADA	7162,5
BOYA	2018	UVA ISABELA	2435,291667
BOYA	2018	UVA NEGRA	2971,666667
BOYA	2018	UVA ROJA	2876,458333
BOYA	2018	UVA VERDE	3944,785714
BOYA	2018	YUCA LLANERA	1036,1875
BOYA	2018	ZANAHORIA	1143,5
BOYA	2018	ZAPOTE	1592,25
BOYA	2019	ACELGA	1020,041667
BOYA	2019	AGUACATE COMUN	3004,25
BOYA	2019	AGUACATE HASS	3470,611111
BOYA	2019	AGUACATE PAPELILLO	4302,895833
BOYA	2019	AHUYAMA	679,0555556
BOYA	2019	AHUYAMIN SAKATA	922,5277778
BOYA	2019	AJO	3558,117647
BOYA	2019	APIO	780,1914894
BOYA	2019	ARRACACHA AMARILLA	1595,083333
BOYA	2019	ARROZ DE PRIMERA	2412
BOYA	2019	ARVEJA VERDE EN VAINA	3062,6875
BOYA	2019	ARVEJA VERDE SECA IMPORTADA	2393,75
BOYA	2019	BANANO BOCADILLO	1313,916667
BOYA	2019	BANANO CRIOLLO	1294,722222
BOYA	2019	BANANO URABA	1175,777778
BOYA	2019	BROCOLI	1582,208333
BOYA	2019	CALABACIN	647,3333333
BOYA	2019	CEBOLLA CABEZONA BLANCA	1215,5
BOYA	2019	CEBOLLA JUNCA AQUITANIA	1375,270833
BOYA	2019	CHOCOLO MAZORCA	1071,770833
BOYA	2019	CILANTRO	3018,191489
BOYA	2019	CIRUELA IMPORTADA	6843,833333
BOYA	2019	CIRUELA ROJA	1774,9375
BOYA	2019	COLIFLOR	1716,729167
BOYA	2019	CURUBA	1362,902439
BOYA	2019	DURAZNO IMPORTADO	6975
BOYA	2019	DURAZNO NACIONAL	2089
BOYA	2019	ESPINACA	2121,270833
BOYA	2019	FEIJOA	2190,76
BOYA	2019	FRESA	3963,833333
BOYA	2019	FRIJOL BOLON	6562,25
BOYA	2019	FRIJOL CARGAMANTO ROJO	5031,5
BOYA	2019	FRIJOL VERDE CARGAMANTO	2497,166667
BOYA	2019	FRIJOL VERDE EN VAINA	1699,173913
BOYA	2019	GARBANZO IMPORTADO	4662,916667
BOYA	2019	GRANADILLA	4186,291667
BOYA	2019	GUANABANA	2446,520833
BOYA	2019	GUAYABA COMUN	902,6
BOYA	2019	GUAYABA PERA	1484,702128
BOYA	2019	HABA VERDE	1451,568182
BOYA	2019	HABICHUELA	2002,395833
BOYA	2019	KIWI	6410
BOYA	2019	LECHUGA BATAVIA	1315,375
BOYA	2019	LENTEJA IMPORTADA	2475,416667
BOYA	2019	LIMON COMUN	1931,5
BOYA	2019	LIMON TAHITI	2377,020833
BOYA	2019	LULO	2996,8125
BOYA	2019	MAIZ BLANCO TRILLADO	1734
BOYA	2019	MANDARINA ARRAYANA	1409,020833
BOYA	2019	MANDARINA COMUN	1470,318182
BOYA	2019	MANGO COMUN	1211,181818
BOYA	2019	MANGO DE AZUCAR	1724,470588
BOYA	2019	MANGO MANZANO	1619,458333
BOYA	2019	MANGO REINA	1327,333333
BOYA	2019	MANGO TOMMY	2561,6
BOYA	2019	MANGO YULIMA	1582,8
BOYA	2019	MANZANA NACIONAL	2485,958333
BOYA	2019	MANZANA ROJA IMPORTADA	5586,404255
BOYA	2019	MANZANA ROYAL GALA IMPORTADA	5577,375
BOYA	2019	MANZANA VERDE IMPORTADA	6189,125
BOYA	2019	MARACUYA	2481,958333
BOYA	2019	MELON CANTALUP	1892,617021
BOYA	2019	MORA DE CASTILLA	2455,875
BOYA	2019	NARANJA COMUN	505,6818182
BOYA	2019	NARANJA VALENCIA	1122,472222
BOYA	2019	PAPA BETINA	690,4166667
BOYA	2019	PAPA CRIOLLA LIMPIA	2499,967742
BOYA	2019	PAPA CRIOLLA SUCIA	1803,291667
BOYA	2019	PAPA PARDA PASTUSA	912,8292683
BOYA	2019	PAPA R-12 ROJA	779,6666667
BOYA	2019	PAPA RUBI	764,3636364
BOYA	2019	PAPA SUPERIOR	943,1333333
BOYA	2019	PAPA SUPREMA	876,5789474
BOYA	2019	PAPA TOCARRENA	1130,24
BOYA	2019	PAPA UNICA	692,75
BOYA	2019	PAPAYA MARADOL	1368,416667
BOYA	2019	PATILLA	1194,2
BOYA	2019	PEPINO COHOMBRO	1125,75
BOYA	2019	PEPINO DE RELLENAR	1304,73913
BOYA	2019	PERA IMPORTADA	5309,93617
BOYA	2019	PERA NACIONAL	1969,407407
BOYA	2019	PEREJIL	2541,4375
BOYA	2019	PIMENTON	1705,5625
BOYA	2019	PINA GOLD	1746,636364
BOYA	2019	PINA PEROLERA	1187,916667
BOYA	2019	PITAHAYA	5032,090909
BOYA	2019	PLATANO HARTON MADURO	1813
BOYA	2019	PLATANO HARTON VERDE	1821,354167
BOYA	2019	REMOLACHA	790,375
BOYA	2019	REPOLLO VERDE	639,7555556
BOYA	2019	TANGELO	1663,944444
BOYA	2019	TOMATE CHONTO	1620,229167
BOYA	2019	TOMATE DE ARBOL	2006,291667
BOYA	2019	TOMATE LARGA VIDA	1964,384615
BOYA	2019	TOMATE RIOGRANDE	1566,541667
BOYA	2019	UVA ISABELA	2597,833333
BOYA	2019	UVA NEGRA	2676,333333
BOYA	2019	UVA ROJA	2904,875
BOYA	2019	UVA VERDE	4185,25
BOYA	2019	YUCA LLANERA	1578,333333
BOYA	2019	ZANAHORIA	1152,083333
BOYA	2019	ZAPOTE	1905,5
BOYA	2020	ACELGA	1154,75
BOYA	2020	AGUACATE COMUN	3107,25
BOYA	2020	AGUACATE HASS	3373,459459
BOYA	2020	AGUACATE PAPELILLO	4176,979167
BOYA	2020	AHUYAMA	696,3055556
BOYA	2020	AHUYAMIN SAKATA	729,0277778
BOYA	2020	AJO	3775,145833
BOYA	2020	APIO	807,0416667
BOYA	2020	ARRACACHA AMARILLA	1551,416667
BOYA	2020	ARROZ DE PRIMERA	2937,166667
BOYA	2020	ARVEJA VERDE EN VAINA	2999,904762
BOYA	2020	ARVEJA VERDE SECA IMPORTADA	2714,583333
BOYA	2020	BANANO BOCADILLO	1488,75
BOYA	2020	BANANO CRIOLLO	1538,777778
BOYA	2020	BANANO URABA	1287,291667
BOYA	2020	BROCOLI	1728,958333
BOYA	2020	CALABACIN	623,7647059
BOYA	2020	CEBOLLA CABEZONA BLANCA	1195,604167
BOYA	2020	CEBOLLA JUNCA AQUITANIA	1310,020833
BOYA	2020	CHOCOLO MAZORCA	1120,5
BOYA	2020	CILANTRO	3100,520833
BOYA	2020	CIRUELA IMPORTADA	6973
BOYA	2020	CIRUELA ROJA	1548,913043
BOYA	2020	COLIFLOR	1965,645833
BOYA	2020	CURUBA	1253,902439
BOYA	2020	DURAZNO IMPORTADO	7043,4
BOYA	2020	DURAZNO NACIONAL	2379,90625
BOYA	2020	ESPINACA	2347,021277
BOYA	2020	FEIJOA	2082,315789
BOYA	2020	FRESA	4056,020833
BOYA	2020	FRIJOL BOLON	6330
BOYA	2020	FRIJOL CARGAMANTO ROJO	5188,5
BOYA	2020	FRIJOL VERDE CARGAMANTO	2186,8125
BOYA	2020	FRIJOL VERDE EN VAINA	1430,541667
BOYA	2020	GARBANZO IMPORTADO	4964,416667
BOYA	2020	GRANADILLA	4027,234043
BOYA	2020	GUANABANA	2303,957447
BOYA	2020	GUAYABA PERA	1486,291667
BOYA	2020	HABA VERDE	1199,354167
BOYA	2020	HABICHUELA	2210,068182
BOYA	2020	KIWI	7326,5
BOYA	2020	LECHUGA BATAVIA	1603
BOYA	2020	LENTEJA IMPORTADA	3473,583333
BOYA	2020	LIMON COMUN	2199,375
BOYA	2020	LIMON TAHITI	1987,625
BOYA	2020	LULO	2646,041667
BOYA	2020	MAIZ BLANCO TRILLADO	1783,666667
BOYA	2020	MANDARINA ARRAYANA	1506,297872
BOYA	2020	MANDARINA COMUN	1721,636364
BOYA	2020	MANGO COMUN	1259,692308
BOYA	2020	MANGO DE AZUCAR	2154,470588
BOYA	2020	MANGO MANZANO	1827,928571
BOYA	2020	MANGO REINA	1201,785714
BOYA	2020	MANGO TOMMY	2324,342105
BOYA	2020	MANGO YULIMA	1657,785714
BOYA	2020	MANZANA NACIONAL	2284,541667
BOYA	2020	MANZANA ROJA IMPORTADA	5798
BOYA	2020	MANZANA ROYAL GALA IMPORTADA	5798,041667
BOYA	2020	MANZANA VERDE IMPORTADA	6383,208333
BOYA	2020	MARACUYA	2373,425532
BOYA	2020	MELON CANTALUP	1813,375
BOYA	2020	MORA DE CASTILLA	2226,5625
BOYA	2020	NARANJA COMUN	589,9583333
BOYA	2020	NARANJA VALENCIA	1172,027778
BOYA	2020	PAPA BETINA	496,5833333
BOYA	2020	PAPA CRIOLLA LIMPIA	1438,777778
BOYA	2020	PAPA CRIOLLA SUCIA	845,125
BOYA	2020	PAPA PARDA PASTUSA	744,5
BOYA	2020	PAPA R-12 ROJA	460,4285714
BOYA	2020	PAPA RUBI	560,1052632
BOYA	2020	PAPA SUPERIOR	724,9166667
BOYA	2020	PAPA TOCARRENA	875,3888889
BOYA	2020	PAPA UNICA	495,25
BOYA	2020	PAPAYA MARADOL	1219,875
BOYA	2020	PATILLA	948,0833333
BOYA	2020	PEPINO COHOMBRO	1009,606061
BOYA	2020	PEPINO DE RELLENAR	1397,291667
BOYA	2020	PERA IMPORTADA	5796,145833
BOYA	2020	PERA NACIONAL	1811,210526
BOYA	2020	PEREJIL	2548,826087
BOYA	2020	PIMENTON	1745,020833
BOYA	2020	PINA GOLD	2088,069767
BOYA	2020	PINA PEROLERA	1322
BOYA	2020	PITAHAYA	5398,238095
BOYA	2020	PLATANO HARTON MADURO	1429,5
BOYA	2020	PLATANO HARTON VERDE	1436,229167
BOYA	2020	REMOLACHA	1499,404255
BOYA	2020	REPOLLO VERDE	775,5588235
BOYA	2020	TANGELO	2072,130435
BOYA	2020	TOMATE CHONTO	1573,6875
BOYA	2020	TOMATE DE ARBOL	1939
BOYA	2020	TOMATE LARGA VIDA	1793,5
BOYA	2020	TOMATE RIOGRANDE	1635,75
BOYA	2020	UVA ISABELA	2700,5625
BOYA	2020	UVA ROJA	3319,631579
BOYA	2020	UVA VERDE	5818,333333
BOYA	2020	YUCA LLANERA	1052
BOYA	2020	ZANAHORIA	1359,291667
BOYA	2020	ZAPOTE	2111,5
BOYA	2021	ACELGA	1148,340426
BOYA	2021	AGUACATE COMUN	3402,2
BOYA	2021	AGUACATE HASS	3931,102564
BOYA	2021	AGUACATE PAPELILLO	4875,340426
BOYA	2021	AHUYAMA	839,3714286
BOYA	2021	AHUYAMIN SAKATA	1115,060606
BOYA	2021	AJO	2895,12766
BOYA	2021	APIO	933,4893617
BOYA	2021	ARRACACHA AMARILLA	1120,574468
BOYA	2021	ARROZ DE PRIMERA	2486,75
BOYA	2021	ARVEJA VERDE EN VAINA	3849,972973
BOYA	2021	ARVEJA VERDE SECA IMPORTADA	3140,833333
BOYA	2021	BANANO BOCADILLO	1420,257143
BOYA	2021	BANANO CRIOLLO	1582,166667
BOYA	2021	BANANO URABA	1416,106383
BOYA	2021	BROCOLI	1870,340426
BOYA	2021	CALABACIN	848,4242424
BOYA	2021	CEBOLLA CABEZONA BLANCA	1052,446809
BOYA	2021	CEBOLLA CABEZONA ROJA	2012,5
BOYA	2021	CEBOLLA JUNCA AQUITANIA	1181,489362
BOYA	2021	CHOCOLO MAZORCA	1356,382979
BOYA	2021	CILANTRO	3391,3
BOYA	2021	CIRUELA ROJA	1653,208333
BOYA	2021	COLIFLOR	2060,978723
BOYA	2021	CURUBA	1528,65
BOYA	2021	DURAZNO NACIONAL	2934,294118
BOYA	2021	ESPINACA	2541,813953
BOYA	2021	FEIJOA	2583,238095
BOYA	2021	FRESA	5122,170213
BOYA	2021	FRIJOL BOLON	6787,083333
BOYA	2021	FRIJOL VERDE CARGAMANTO	2949,191489
BOYA	2021	FRIJOL VERDE EN VAINA	2220
BOYA	2021	GARBANZO IMPORTADO	5723,833333
BOYA	2021	GRANADILLA	4569,488889
BOYA	2021	GUANABANA	2682,659574
BOYA	2021	GUAYABA COMUN	1182
BOYA	2021	GUAYABA PERA	1572,794872
BOYA	2021	HABA VERDE	1180,085106
BOYA	2021	HABICHUELA	2587,111111
BOYA	2021	LECHUGA BATAVIA	1599,531915
BOYA	2021	LENTEJA IMPORTADA	4420,583333
BOYA	2021	LIMON COMUN	2337,916667
BOYA	2021	LIMON TAHITI	2514,021277
BOYA	2021	LULO	3234,978723
BOYA	2021	MAIZ BLANCO TRILLADO	2055,833333
BOYA	2021	MANDARINA ARRAYANA	1726,369565
BOYA	2021	MANDARINA COMUN	1983,666667
BOYA	2021	MANGO COMUN	1295,363636
BOYA	2021	MANGO DE AZUCAR	2465,692308
BOYA	2021	MANGO MANZANO	1776,045455
BOYA	2021	MANGO REINA	1301,2
BOYA	2021	MANGO TOMMY	2549,666667
BOYA	2021	MANGO YULIMA	1674,625
BOYA	2021	MANZANA NACIONAL	2557
BOYA	2021	MANZANA ROJA IMPORTADA	6877,666667
BOYA	2021	MANZANA ROYAL GALA IMPORTADA	6763,075
BOYA	2021	MANZANA VERDE IMPORTADA	7279,68
BOYA	2021	MARACUYA	2578,617021
BOYA	2021	MELON CANTALUP	2152,957447
BOYA	2021	MORA DE CASTILLA	2519,510638
BOYA	2021	NARANJA COMUN	638
BOYA	2021	NARANJA VALENCIA	1184,428571
BOYA	2021	PAPA BETINA	899,1666667
BOYA	2021	PAPA CRIOLLA LIMPIA	2203,862069
BOYA	2021	PAPA CRIOLLA SUCIA	1489,125
BOYA	2021	PAPA PARDA PASTUSA	996,8571429
BOYA	2021	PAPA R-12 ROJA	930,0833333
BOYA	2021	PAPA RUBI	864,0714286
BOYA	2021	PAPA SUPERIOR	1054,87234
BOYA	2021	PAPA TOCARRENA	1242,9
BOYA	2021	PAPA UNICA	895,3333333
BOYA	2021	PAPAYA MARADOL	1468,659574
BOYA	2021	PATILLA	1146,083333
BOYA	2021	PATILLA BABY	2298,8
BOYA	2021	PEPINO COHOMBRO	1184,862069
BOYA	2021	PEPINO DE RELLENAR	1674,468085
BOYA	2021	PERA IMPORTADA	6623,634146
BOYA	2021	PERA NACIONAL	2201,666667
BOYA	2021	PEREJIL	2838,444444
BOYA	2021	PIMENTON	2075,851064
BOYA	2021	PINA GOLD	1595,425532
BOYA	2021	PINA PEROLERA	1042,72973
BOYA	2021	PITAHAYA	6458,818182
BOYA	2021	PLATANO HARTON MADURO	1503,666667
BOYA	2021	PLATANO HARTON VERDE	1524,021277
BOYA	2021	REMOLACHA	1321,565217
BOYA	2021	REPOLLO VERDE	928,1
BOYA	2021	TANGELO	2212,041667
BOYA	2021	TOMATE CHONTO	1729,021277
BOYA	2021	TOMATE DE ARBOL	2298,446809
BOYA	2021	TOMATE RIOGRANDE	1765,272727
BOYA	2021	UVA ISABELA	2981,191489
BOYA	2021	UVA ROJA	3927,588235
BOYA	2021	UVA VERDE	6289,363636
BOYA	2021	YUCA LLANERA	1022,765957
BOYA	2021	ZANAHORIA	1407,978723
BOYA	2021	ZAPOTE	2003
BOYA	2022	ACELGA	1687
BOYA	2022	AGUACATE COMUN	3801,333333
BOYA	2022	AGUACATE HASS	4610,416667
BOYA	2022	AGUACATE PAPELILLO	6109,895833
BOYA	2022	AHUYAMA	980,0833333
BOYA	2022	AHUYAMIN SAKATA	1287,181818
BOYA	2022	AJO	4435,761905
BOYA	2022	APIO	1001,020833
BOYA	2022	ARRACACHA AMARILLA	1943,717949
BOYA	2022	ARROZ DE PRIMERA	3327,75
BOYA	2022	ARVEJA VERDE EN VAINA	4034,454545
BOYA	2022	ARVEJA VERDE SECA IMPORTADA	4370
BOYA	2022	BANANO BOCADILLO	1611,611111
BOYA	2022	BANANO CRIOLLO	1675,861111
BOYA	2022	BANANO URABA	1741,6875
BOYA	2022	BROCOLI	2297,541667
BOYA	2022	CALABACIN	1141,25
BOYA	2022	CEBOLLA CABEZONA BLANCA	2374,958333
BOYA	2022	CEBOLLA CABEZONA ROJA	2413,529412
BOYA	2022	CEBOLLA JUNCA AQUITANIA	1860,75
BOYA	2022	CHOCOLO MAZORCA	1583,208333
BOYA	2022	CILANTRO	3408,366667
BOYA	2022	CIRUELA ROJA	2375,541667
BOYA	2022	COLIFLOR	2681,541667
BOYA	2022	CURUBA	1643,434783
BOYA	2022	DURAZNO NACIONAL	4159,302326
BOYA	2022	ESPINACA	3219,05
BOYA	2022	FEIJOA	2986,6
BOYA	2022	FRESA	6313,680851
BOYA	2022	FRIJOL BOLON	8118
BOYA	2022	FRIJOL CARGAMANTO ROJO	7835,5
BOYA	2022	FRIJOL VERDE CARGAMANTO	3931,083333
BOYA	2022	FRIJOL VERDE EN VAINA	2796,6
BOYA	2022	GARBANZO IMPORTADO	7911,181818
BOYA	2022	GRANADILLA	6061,809524
BOYA	2022	GUANABANA	3704,25
BOYA	2022	GUAYABA COMUN	1685,166667
BOYA	2022	GUAYABA PERA	1983,651163
BOYA	2022	HABA VERDE	1531,729167
BOYA	2022	HABICHUELA	3586,638298
BOYA	2022	LECHUGA BATAVIA	1830,333333
BOYA	2022	LENTEJA IMPORTADA	6299,666667
BOYA	2022	LIMON COMUN	3421,809524
BOYA	2022	LIMON TAHITI	3305,125
BOYA	2022	LULO	4546,086957
BOYA	2022	MAIZ BLANCO TRILLADO	2787,666667
BOYA	2022	MANDARINA ARRAYANA	2630,191489
BOYA	2022	MANDARINA COMUN	3247,125
BOYA	2022	MANGO COMUN	1318,6
BOYA	2022	MANGO DE AZUCAR	2747,705882
BOYA	2022	MANGO MANZANO	2120,882353
BOYA	2022	MANGO REINA	1735,25
BOYA	2022	MANGO TOMMY	3373,488889
BOYA	2022	MANGO YULIMA	2287,5
BOYA	2022	MANZANA NACIONAL	3118,944444
BOYA	2022	MANZANA ROJA IMPORTADA	7352,166667
BOYA	2022	MANZANA ROYAL GALA IMPORTADA	7111,969697
BOYA	2022	MANZANA VERDE IMPORTADA	7654,235294
BOYA	2022	MARACUYA	3331,708333
BOYA	2022	MELON CANTALUP	2576,833333
BOYA	2022	MORA DE CASTILLA	3542,645833
BOYA	2022	NARANJA COMUN	1076,875
BOYA	2022	NARANJA VALENCIA	1642,305556
BOYA	2022	PAPA BETINA	1489,75
BOYA	2022	PAPA CRIOLLA LIMPIA	2390,787879
BOYA	2022	PAPA CRIOLLA SUCIA	1473,833333
BOYA	2022	PAPA PARDA PASTUSA	1784,25
BOYA	2022	PAPA R-12 ROJA	1673,2
BOYA	2022	PAPA RUBI	1549,666667
BOYA	2022	PAPA SUPERIOR	1818,166667
BOYA	2022	PAPA TOCARRENA	1966
BOYA	2022	PAPA UNICA	1512,25
BOYA	2022	PAPAYA MARADOL	1434,829787
BOYA	2022	PATILLA	1790,75
BOYA	2022	PATILLA BABY	2618,2
BOYA	2022	PEPINO COHOMBRO	1450,722222
BOYA	2022	PEPINO DE RELLENAR	2031,229167
BOYA	2022	PERA IMPORTADA	6864,40625
BOYA	2022	PERA NACIONAL	3579,142857
BOYA	2022	PEREJIL	3355,84375
BOYA	2022	PIMENTON	2531,208333
BOYA	2022	PINA GOLD	1894,104167
BOYA	2022	PINA PEROLERA	1244,926829
BOYA	2022	PITAHAYA	6339,833333
BOYA	2022	PLATANO HARTON MADURO	2749,75
BOYA	2022	PLATANO HARTON VERDE	2833,842105
BOYA	2022	REMOLACHA	2323,6875
BOYA	2022	REPOLLO VERDE	1148,666667
BOYA	2022	TANGELO	2972,791667
BOYA	2022	TOMATE CHONTO	2446,791667
BOYA	2022	TOMATE DE ARBOL	2686,155556
BOYA	2022	TOMATE RIOGRANDE	2564,75
BOYA	2022	UVA ISABELA	3448,583333
BOYA	2022	UVA ROJA	5089,565217
BOYA	2022	UVA VERDE	7013,25
BOYA	2022	YUCA LLANERA	2606,71875
BOYA	2022	ZANAHORIA	1622,6875
BOYA	2022	ZAPOTE	2126,5
BOYA	2023	ACELGA	1937,1875
BOYA	2023	AGUACATE HASS	5128,622222
BOYA	2023	AGUACATE PAPELILLO	6381,818182
BOYA	2023	AHUYAMA	976,1944444
BOYA	2023	AHUYAMIN SAKATA	1259,916667
BOYA	2023	AJO	4172,16129
BOYA	2023	APIO	1081,104167
BOYA	2023	ARRACACHA AMARILLA	2981,8
BOYA	2023	ARROZ DE PRIMERA	3852,916667
BOYA	2023	ARVEJA VERDE EN VAINA	4179,111111
BOYA	2023	ARVEJA VERDE SECA IMPORTADA	4495,583333
BOYA	2023	BANANO BOCADILLO	1976,694444
BOYA	2023	BANANO CRIOLLO	1826,166667
BOYA	2023	BANANO URABA	2070,106383
BOYA	2023	BROCOLI	2556,9375
BOYA	2023	CALABACIN	1175,333333
BOYA	2023	CEBOLLA CABEZONA BLANCA	1992,104167
BOYA	2023	CEBOLLA CABEZONA ROJA	2685,619048
BOYA	2023	CEBOLLA JUNCA AQUITANIA	2775,583333
BOYA	2023	CHOCOLO MAZORCA	1711,8125
BOYA	2023	CILANTRO	3579,268293
BOYA	2023	CIRUELA ROJA	2540,333333
BOYA	2023	COLIFLOR	3189,688889
BOYA	2023	CURUBA	2013,911111
BOYA	2023	DURAZNO NACIONAL	4591,826087
BOYA	2023	ESPINACA	3486,395349
BOYA	2023	FEIJOA	3488
BOYA	2023	FRESA	7028,863636
BOYA	2023	FRIJOL VERDE CARGAMANTO	4161,979167
BOYA	2023	FRIJOL VERDE EN VAINA	2914,538462
BOYA	2023	GARBANZO IMPORTADO	9198,416667
BOYA	2023	GRANADILLA	6214,585366
BOYA	2023	GUANABANA	4245,136364
BOYA	2023	GUAYABA PERA	2287,145833
BOYA	2023	HABA VERDE	1865,6875
BOYA	2023	HABICHUELA	3201,418605
BOYA	2023	LECHUGA BATAVIA	1545,416667
BOYA	2023	LENTEJA IMPORTADA	6517
BOYA	2023	LIMON COMUN	3424,166667
BOYA	2023	LIMON TAHITI	3146,479167
BOYA	2023	LULO	4307,875
BOYA	2023	MAIZ BLANCO TRILLADO	2921,6
BOYA	2023	MANDARINA ARRAYANA	2741,833333
BOYA	2023	MANDARINA COMUN	3198,375
BOYA	2023	MANGO DE AZUCAR	2685,944444
BOYA	2023	MANGO MANZANO	1960,4
BOYA	2023	MANGO REINA	2675
BOYA	2023	MANGO TOMMY	3182,955556
BOYA	2023	MANGO YULIMA	2285,25
BOYA	2023	MANZANA NACIONAL	3422,25
BOYA	2023	MANZANA ROJA IMPORTADA	7366
BOYA	2023	MANZANA ROYAL GALA IMPORTADA	7489,571429
BOYA	2023	MARACUYA	3667,6875
BOYA	2023	MELON CANTALUP	2518,4375
BOYA	2023	MORA DE CASTILLA	3918,895833
BOYA	2023	NARANJA COMUN	1136,142857
BOYA	2023	NARANJA VALENCIA	1894,277778
